"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS691S1C011",10/12/17 12:00 AM,1328282,11950469.86,307,9,9.1,8.91,9
"EGS691S1C011",10/15/17 12:00 AM,5366451,49669125.16,741,9.05,9.37,9.01,9.26
"EGS691S1C011",10/16/17 12:00 AM,3101248,27947135.29,576,9.25,9.3,8.9,9.01
"EGS691S1C011",10/17/17 12:00 AM,2714203,24872902.62,368,9.01,9.3,8.85,9.16
"EGS691S1C011",10/18/17 12:00 AM,9023864,85339778.67,778,9.33,9.59,9.3,9.46
"EGS691S1C011",10/19/17 12:00 AM,2853483,27189142.11,489,9.59,9.65,9.37,9.53
"EGS691S1C011",10/22/17 12:00 AM,3350985,31882586.02,523,9.3,9.65,9.3,9.51
"EGS691S1C011",10/23/17 12:00 AM,4618119,44929480.13,552,9.58,9.81,9.55,9.73
"EGS691S1C011",10/24/17 12:00 AM,5004634,47868176.69,769,9.78,9.8,9.27,9.56
"EGS691S1C011",10/25/17 12:00 AM,3669753,34605528.21,991,9.36,9.54,9.3,9.43
"EGS691S1C011",10/26/17 12:00 AM,3878142,36906698.88,909,9.4,9.62,9.4,9.52
"EGS691S1C011",10/29/17 12:00 AM,2416576,22971180.87,383,9.5,9.61,9.41,9.51
"EGS691S1C011",10/30/17 12:00 AM,3694433,35340998.75,536,9.5,9.65,9.47,9.57
"EGS691S1C011",10/31/17 12:00 AM,2744200,26353649.75,510,9.67,9.71,9.46,9.6
"EGS691S1C011",11/01/17 12:00 AM,2160182,20517288.39,421,9.5,9.65,9.33,9.5
"EGS691S1C011",11/02/17 12:00 AM,12768793,124149639,1203,9.44,9.9,9.44,9.72
"EGS691S1C011",11/05/17 12:00 AM,9294794,87865231.35,1667,9.6,9.73,9.11,9.45
"EGS691S1C011",11/06/17 12:00 AM,7082589,64194685.11,1102,9.36,9.4,8.9,9.06
"EGS691S1C011",11/07/17 12:00 AM,6973792,63002556.33,1309,8.95,9.21,8.8,9.03
"EGS691S1C011",11/08/17 12:00 AM,9378471,87799655.09,1202,9.17,9.48,9.07,9.36
"EGS691S1C011",11/09/17 12:00 AM,4260396,40126469.25,521,9.45,9.52,9.3,9.42
"EGS691S1C011",11/12/17 12:00 AM,3429582,32214477.98,280,9.36,9.5,9.23,9.39
"EGS691S1C011",11/13/17 12:00 AM,2536416,23494922.45,244,9.39,9.39,9.2,9.26
"EGS691S1C011",11/14/17 12:00 AM,3915191,36953651.44,343,9.3,9.52,9.3,9.44
"EGS691S1C011",11/15/17 12:00 AM,2645742,24742702.98,342,9.45,9.5,9.2,9.35
"EGS691S1C011",11/16/17 12:00 AM,1344887,12411747.81,233,9.34,9.35,9.17,9.23
"EGS691S1C011",11/19/17 12:00 AM,2496157,22822186.18,366,9.3,9.35,8.91,9.14
"EGS691S1C011",11/20/17 12:00 AM,1969400,17840288.57,321,9.16,9.19,8.98,9.06
"EGS691S1C011",11/21/17 12:00 AM,4502036,41414969.36,810,9.11,9.24,9.11,9.2
"EGS691S1C011",11/22/17 12:00 AM,4489144,42082007.42,564,9.24,9.44,9.24,9.37
"EGS691S1C011",11/23/17 12:00 AM,6627773,63024535.37,772,9.45,9.6,9.4,9.51
"EGS691S1C011",11/26/17 12:00 AM,4546868,43887326.33,577,9.5,9.75,9.46,9.65
"EGS691S1C011",11/27/17 12:00 AM,5265893,50960006.93,541,9.7,9.75,9.52,9.68
"EGS691S1C011",11/28/17 12:00 AM,16500872,163833608.9,1478,9.73,10.03,9.66,9.93
"EGS691S1C011",11/29/17 12:00 AM,9321397,92911983.22,967,10,10.18,9.8,9.97
"EGS691S1C011",12/03/17 12:00 AM,8410792,85391576.43,797,9.9,10.35,9.9,10.15
"EGS691S1C011",12/04/17 12:00 AM,4003967,40228273.11,500,10.35,10.35,9.9,10.05
"EGS691S1C011",12/05/17 12:00 AM,2876656,28672083.76,500,9.95,10.05,9.88,9.97
"EGS691S1C011",12/06/17 12:00 AM,2780648,27791767.19,545,9.99,10.13,9.9,9.99
"EGS691S1C011",12/07/17 12:00 AM,4171663,41852978.68,648,9.9,10.14,9.88,10.03
"EGS691S1C011",12/10/17 12:00 AM,5083939,51774527.53,626,10.13,10.27,10.1,10.18
"EGS691S1C011",12/11/17 12:00 AM,3294970,33421911.39,365,10.1,10.22,10.08,10.14
"EGS691S1C011",12/12/17 12:00 AM,4228049,42910922.1,378,10.12,10.25,10.02,10.15
"EGS691S1C011",12/13/17 12:00 AM,2649104,26663943.04,466,10.14,10.16,9.96,10.07
"EGS691S1C011",12/14/17 12:00 AM,3479288,34755576.22,468,10.16,10.16,9.9,9.99
"EGS691S1C011",12/17/17 12:00 AM,7234986,72314938.3,792,10.05,10.17,9.77,10
"EGS691S1C011",12/18/17 12:00 AM,3911044,38897006.94,407,9.9,10,9.87,9.95
"EGS691S1C011",12/19/17 12:00 AM,2156004,21113557.21,384,9.95,9.98,9.66,9.79
"EGS691S1C011",12/20/17 12:00 AM,1490816,14563583.66,297,9.74,9.85,9.68,9.77
"EGS691S1C011",12/21/17 12:00 AM,1696682,16385741.02,265,9.89,9.9,9.5,9.66
"EGS691S1C011",12/24/17 12:00 AM,1246710,12071499.28,207,9.66,9.73,9.55,9.68
"EGS691S1C011",12/25/17 12:00 AM,2550914,24808931.74,332,9.7,9.83,9.55,9.73
"EGS691S1C011",12/26/17 12:00 AM,952893,9123532.62,271,9.7,9.7,9.51,9.57
"EGS691S1C011",12/27/17 12:00 AM,2670503,25737256.31,425,9.64,9.76,9.54,9.64
"EGS691S1C011",12/28/17 12:00 AM,4395442,43235515.01,521,9.6,9.92,9.6,9.84
"EGS691S1C011",12/31/17 12:00 AM,876400,8591940.29,202,9.75,9.91,9.7,9.8
